O0,O1,O2,O3,Os,Ofast,Optimizers,Parameters
3712654.733,2652017.221,2573221.866,2546447.99,2576195.949,2444390.514,2377303.433,1351549.485
3818220.612,2689851.039,2647972.404,2717234.943,2617238.142,2856473.672,2472749.779,1377074.064
