0 	 0 	 1	 0
1.93877 	 9.94758 	 0.919571	 1
1.95115 	 8.09618 	 0.93183	 2
2.11672 	 6.06857 	 1.09578	 3
1.94729 	 4.04479 	 0.928011	 4
2.08025 	 2.05713 	 1.05965	 5
2.01745 	 0 	 0.997479	 6
1.94088 	 -1.91914 	 0.921664	 7
2.02454 	 -3.84529 	 1.00449	 8
1.98312 	 -5.81328 	 0.963481	 9
1.98929 	 -7.74634 	 0.96959	 10
2.95798 	 10.6007 	 0.266422	 11
2.99824 	 9.02189 	 0.443683	 12
3.31011 	 7.08237 	 0.445258	 13
3.3563 	 5.05668 	 0.478769	 14
3.24214 	 3.05097 	 0.445053	 15
3.148 	 1.02857 	 0.400637	 16
3.11754 	 -0.959571 	 0.439181	 17
3.14683 	 -2.88223 	 0.450872	 18
3.13231 	 -4.82929 	 0.45416	 19
2.98443 	 -6.77981 	 0.396634	 20
3.03584 	 -8.44952 	 0.266422	 21
4.04147 	 9.94651 	 0.920643	 22
4.30326 	 8.09618 	 0.944468	 23
4.40622 	 6.06857 	 0.9483	 24
4.32361 	 4.04479 	 0.891859	 25
4.19613 	 2.05713 	 0.904113	 26
4.10391 	 0 	 0.908118	 27
4.20074 	 -1.91914 	 0.946389	 28
4.20758 	 -3.84529 	 0.951296	 29
4.12074 	 -5.81328 	 0.911931	 30
4.05899 	 -7.74634 	 0.975061	 31
5.12187 	 10.5796 	 0.287542	 32
5.41977 	 9.02134 	 0.46463	 33
5.39628 	 7.08237 	 0.431954	 34
5.43939 	 5.05668 	 0.459895	 35
5.23777 	 3.05097 	 0.423912	 36
5.11626 	 1.02857 	 0.442708	 37
5.31008 	 -0.959571 	 0.481029	 38
5.28744 	 -2.88223 	 0.457	 39
5.31244 	 -4.82929 	 0.489351	 40
5.107 	 -6.77981 	 0.413849	 41
5.17275 	 -8.42838 	 0.287542	 42
6.38845 	 9.94758 	 0.830639	 43
6.29868 	 8.09618 	 0.769338	 44
6.40059 	 6.06857 	 0.892889	 45
6.41668 	 4.04479 	 0.903508	 46
6.10197 	 2.05713 	 0.854288	 47
6.29859 	 0 	 0.852586	 48
6.23088 	 -1.91914 	 0.806937	 49
6.15116 	 -3.84529 	 0.764939	 50
6.25336 	 -5.81328 	 0.830082	 51
5.96645 	 -7.74634 	 0.758952	 52
7.35317 	 10.5954 	 0.271731	 53
7.31416 	 9.02189 	 0.428347	 54
7.35769 	 7.08237 	 0.452357	 55
7.44769 	 5.05668 	 0.489433	 56
7.37857 	 3.05097 	 0.429809	 57
7.17555 	 1.02857 	 0.454101	 58
7.30916 	 -0.959571 	 0.489418	 59
7.1805 	 -2.88223 	 0.496641	 60
7.22899 	 -4.82929 	 0.506166	 61
7.20958 	 -6.77981 	 0.480315	 62
6.79218 	 -8.4442 	 0.271731	 63
8.22158 	 9.94758 	 0.811695	 64
8.24819 	 8.09618 	 0.844574	 65
8.20578 	 6.06857 	 0.727964	 66
8.38429 	 4.04479 	 0.834401	 67
8.14905 	 2.05713 	 0.779956	 68
8.19237 	 0 	 0.761248	 69
8.31847 	 -1.91914 	 0.844754	 70
7.99716 	 -3.84529 	 0.69505	 71
8.19826 	 -5.81328 	 0.819326	 72
8.13141 	 -7.74634 	 0.80109	 73
9.23968 	 10.5652 	 0.30192	 74
9.31267 	 9.02189 	 0.497887	 75
9.17987 	 7.08237 	 0.472515	 76
9.30805 	 5.05668 	 0.475368	 77
9.37261 	 3.05097 	 0.503378	 78
9.01876 	 1.02857 	 0.504151	 79
9.30414 	 -0.959571 	 0.466435	 80
9.42013 	 -2.88223 	 0.54966	 81
9.22744 	 -4.82929 	 0.539989	 82
9.2491 	 -6.77981 	 0.542435	 83
9.09947 	 -8.41401 	 0.30192	 84
10.1326 	 9.94758 	 0.674622	 85
10.0767 	 8.09618 	 0.641471	 86
10.1234 	 6.06857 	 0.763731	 87
10.2264 	 4.04479 	 0.743258	 88
10.257 	 2.05713 	 0.761727	 89
10.0885 	 0 	 0.71225	 90
10.2854 	 -1.91914 	 0.679271	 91
10.4334 	 -3.84529 	 0.775296	 92
10.0432 	 -5.81328 	 0.647809	 93
10.1955 	 -7.74634 	 0.741674	 94
10.9656 	 10.5801 	 0.287076	 95
11.0199 	 9.02189 	 0.534744	 96
11.0005 	 7.08237 	 0.508221	 97
11.1496 	 5.05668 	 0.554616	 98
11.2764 	 3.05097 	 0.584326	 99
11.1989 	 1.02857 	 0.56062	 100
11.0747 	 -0.959571 	 0.496618	 101
11.4127 	 -2.88223 	 0.520088	 102
11.4601 	 -4.82929 	 0.567164	 103
11.0926 	 -6.77981 	 0.504954	 104
11.0749 	 -8.42887 	 0.287076	 105
11.8806 	 9.94758 	 0.652279	 106
11.8725 	 8.09618 	 0.64729	 107
11.9587 	 6.06857 	 0.67054	 108
12.0859 	 4.04479 	 0.625447	 109
12.0912 	 2.05713 	 0.628445	 110
11.8652 	 0 	 0.605221	 111
12.3035 	 -1.91914 	 0.712326	 112
12.3422 	 -3.84529 	 0.676105	 113
12.3197 	 -5.81328 	 0.662603	 114
11.8847 	 -7.74634 	 0.673603	 115
12.6769 	 10.5904 	 0.276763	 116
12.8113 	 9.02189 	 0.573697	 117
12.7816 	 7.08237 	 0.559403	 118
12.7503 	 5.05668 	 0.520643	 119
12.9022 	 3.05097 	 0.577605	 120
12.7684 	 1.02857 	 0.538317	 121
